"gravatar.com/2d1ecd53600a9cc3190a82583140b741",1
"sparkfun.com/static/about",1
"WordPress.com Media posner_sketch_bb.png",1
"bollier.org/blog/did-commercial-journals-use-nyt-smear-open-access-0",1
"people.ece.cornell.edu/land/courses/ece4760/FinalProjects/s2012/pmd68_mab448/pmd68_mab448/index.html",1
"cran.r-project.org/web/packages/available_packages_by_name.html",1
"emckiernan.wordpress.com/2012/10/19/publishing-open-access-in-neuroscience/",1
"tangentaudio.com/mechanical/microscope-camera-output/",1
"blogs.nature.com/news/2012/11/uk-research-funders-announce-grants-for-open-access-publishing.html",1
"linuxmint.com",1
"debian.org",1
"Google+",1
"hackteria.org/wiki/index.php/Main_Page",1
"shop.fritzing.org/products/fritzing-starter-kit-with-arduino-uno",1
"opencv.org",1
